[2024-11-29 13:05:43] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-11-29 13:05:43] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, create_zip_archive, wrapup
[2024-11-29 13:05:43] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-11-29 13:05:46] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-11-29 13:05:46] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-11-29 13:05:46] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-11-29 13:05:50] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1732885543\
[2024-11-29 13:05:50] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/wordpress/
[2024-11-29 14:05:34] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\11TRD~1\AppData\Local\Temp/6749ca2ec67db-cLtU5l.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1732885543/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff
[2024-11-29 14:05:34] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-29 14:05:34] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-29 14:05:34] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-29 14:05:34] [class-ss-page.php:119] Checking Content Identical:706add4a511d5835b790686173783c8601ce5c3e===. Value: FALSE
[2024-11-29 14:05:34] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2
[2024-11-29 14:05:34] [class-ss-task.php:58] [PAGES STATUS] Remaining:34; Total: 636
[2024-11-29 14:05:34] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-29 14:05:34] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\11TRD~1\AppData\Local\Temp/6749ca2ed1493-Tc4Lsf.tmp
[2024-11-29 14:05:34] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2?simply_static_page=9967
[2024-11-29 14:05:34] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2?simply_static_page=9967
[2024-11-29 14:05:34] [class-ss-url-fetcher.php:103] Filesize: 81612 bytes
[2024-11-29 14:05:34] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: font/woff2
[2024-11-29 14:05:34] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2
[2024-11-29 14:05:34] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\11TRD~1\AppData\Local\Temp/6749ca2ed1493-Tc4Lsf.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1732885543/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2
[2024-11-29 14:05:34] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-29 14:05:34] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-29 14:05:34] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-29 14:05:34] [class-ss-page.php:119] Checking Content Identical:142696d43851c8eba0f54c7b94c5f6ebd09703e6===. Value: FALSE
[2024-11-29 14:05:34] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot
[2024-11-29 14:05:34] [class-ss-task.php:58] [PAGES STATUS] Remaining:33; Total: 636
[2024-11-29 14:05:34] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-29 14:05:34] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\11TRD~1\AppData\Local\Temp/6749ca2edab8b-3DS65P.tmp
[2024-11-29 14:05:34] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?simply_static_page=9968
[2024-11-29 14:05:34] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?simply_static_page=9968
[2024-11-29 14:05:34] [class-ss-url-fetcher.php:103] Filesize: 34034 bytes
[2024-11-29 14:05:34] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/vnd.ms-fontobject
[2024-11-29 14:05:34] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot
[2024-11-29 14:05:34] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\11TRD~1\AppData\Local\Temp/6749ca2edab8b-3DS65P.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1732885543/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot
[2024-11-29 14:05:34] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-29 14:05:34] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-29 14:05:34] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-29 14:05:34] [class-ss-page.php:119] Checking Content Identical:894064dfd376fc245fe654723d6c81f625e01363===. Value: FALSE
[2024-11-29 14:05:34] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg
[2024-11-29 14:05:34] [class-ss-task.php:58] [PAGES STATUS] Remaining:32; Total: 636
[2024-11-29 14:05:34] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-29 14:05:34] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\11TRD~1\AppData\Local\Temp/6749ca2ee591d-qhF55z.tmp
[2024-11-29 14:05:34] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg?simply_static_page=9969
[2024-11-29 14:05:34] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg?simply_static_page=9969
[2024-11-29 14:05:34] [class-ss-url-fetcher.php:103] Filesize: 144714 bytes
[2024-11-29 14:05:34] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-11-29 14:05:34] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg
[2024-11-29 14:05:34] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\11TRD~1\AppData\Local\Temp/6749ca2ee591d-qhF55z.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1732885543/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg
[2024-11-29 14:05:34] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-29 14:05:35] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-29 14:05:35] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-29 14:05:35] [class-ss-page.php:119] Checking Content Identical:b601a7fce8a756c22db464e2c859c5af67861f19===. Value: FALSE
[2024-11-29 14:05:35] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf
[2024-11-29 14:05:35] [class-ss-task.php:58] [PAGES STATUS] Remaining:31; Total: 636
[2024-11-29 14:05:35] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-29 14:05:35] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\11TRD~1\AppData\Local\Temp/6749ca2f0d2ec-6JSDKO.tmp
[2024-11-29 14:05:35] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf?simply_static_page=9970
[2024-11-29 14:05:35] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf?simply_static_page=9970
[2024-11-29 14:05:35] [class-ss-url-fetcher.php:103] Filesize: 33736 bytes
[2024-11-29 14:05:35] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: font/ttf
[2024-11-29 14:05:35] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf
[2024-11-29 14:05:35] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\11TRD~1\AppData\Local\Temp/6749ca2f0d2ec-6JSDKO.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1732885543/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf
[2024-11-29 14:05:35] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-29 14:05:35] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-29 14:05:35] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-29 14:05:35] [class-ss-page.php:119] Checking Content Identical:7d849a3981a716e2ba4a84634bc57d0b8054a6a3===. Value: FALSE
[2024-11-29 14:05:35] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff
[2024-11-29 14:05:35] [class-ss-task.php:58] [PAGES STATUS] Remaining:30; Total: 636
[2024-11-29 14:05:35] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-29 14:05:35] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\11TRD~1\AppData\Local\Temp/6749ca2f165ea-Fr7wvn.tmp
[2024-11-29 14:05:35] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff?simply_static_page=9971
[2024-11-29 14:05:35] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff?simply_static_page=9971
[2024-11-29 14:05:35] [class-ss-url-fetcher.php:103] Filesize: 16276 bytes
[2024-11-29 14:05:35] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: font/woff
[2024-11-29 14:05:35] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff
[2024-11-29 14:05:35] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\11TRD~1\AppData\Local\Temp/6749ca2f165ea-Fr7wvn.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1732885543/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff
[2024-11-29 14:05:35] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-29 14:05:35] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-29 14:05:35] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-29 14:05:35] [class-ss-page.php:119] Checking Content Identical:d33d8b5b15b7bba2cc17190dc685fe0a76d2989e===. Value: FALSE
[2024-11-29 14:05:35] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2
[2024-11-29 14:05:35] [class-ss-task.php:58] [PAGES STATUS] Remaining:29; Total: 636
[2024-11-29 14:05:35] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-29 14:05:35] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\11TRD~1\AppData\Local\Temp/6749ca2f1f331-GUNxVY.tmp
[2024-11-29 14:05:35] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2?simply_static_page=9972
[2024-11-29 14:05:35] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2?simply_static_page=9972
[2024-11-29 14:05:35] [class-ss-url-fetcher.php:103] Filesize: 13276 bytes
[2024-11-29 14:05:35] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: font/woff2
[2024-11-29 14:05:35] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2
[2024-11-29 14:05:35] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\11TRD~1\AppData\Local\Temp/6749ca2f1f331-GUNxVY.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1732885543/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2
[2024-11-29 14:05:35] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-29 14:05:35] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-29 14:05:35] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-29 14:05:35] [class-ss-page.php:119] Checking Content Identical:0447c6b10bbf73f97b23dcfd6e6a48510822cb6e===. Value: FALSE
[2024-11-29 14:05:35] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot
[2024-11-29 14:05:35] [class-ss-task.php:58] [PAGES STATUS] Remaining:28; Total: 636
[2024-11-29 14:05:35] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-29 14:05:35] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\11TRD~1\AppData\Local\Temp/6749ca2f284a3-NLj6kw.tmp
[2024-11-29 14:05:35] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?simply_static_page=9973
[2024-11-29 14:05:35] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?simply_static_page=9973
[2024-11-29 14:05:35] [class-ss-url-fetcher.php:103] Filesize: 203030 bytes
[2024-11-29 14:05:35] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/vnd.ms-fontobject
[2024-11-29 14:05:35] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot
[2024-11-29 14:05:35] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\11TRD~1\AppData\Local\Temp/6749ca2f284a3-NLj6kw.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1732885543/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot
[2024-11-29 14:05:35] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-29 14:05:35] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-29 14:05:35] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-29 14:05:35] [class-ss-page.php:119] Checking Content Identical:b18bdd10beee0a20231aa4c9ea11e84a9307a4fd===. Value: FALSE
[2024-11-29 14:05:35] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg
[2024-11-29 14:05:35] [class-ss-task.php:58] [PAGES STATUS] Remaining:27; Total: 636
[2024-11-29 14:05:35] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-29 14:05:35] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\11TRD~1\AppData\Local\Temp/6749ca2f33729-A27zp3.tmp
[2024-11-29 14:05:35] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg?simply_static_page=9974
[2024-11-29 14:05:35] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg?simply_static_page=9974
[2024-11-29 14:05:35] [class-ss-url-fetcher.php:103] Filesize: 918991 bytes
[2024-11-29 14:05:35] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-11-29 14:05:35] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg
[2024-11-29 14:05:35] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\11TRD~1\AppData\Local\Temp/6749ca2f33729-A27zp3.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1732885543/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg
[2024-11-29 14:05:35] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-29 14:05:35] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-29 14:05:35] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-29 14:05:35] [class-ss-page.php:119] Checking Content Identical:e1b1a7104c227e702c575c0a4c73bf29becf896a===. Value: FALSE
[2024-11-29 14:05:35] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf
[2024-11-29 14:05:35] [class-ss-task.php:58] [PAGES STATUS] Remaining:26; Total: 636
[2024-11-29 14:05:35] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-29 14:05:35] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\11TRD~1\AppData\Local\Temp/6749ca2f685c2-sLgeYg.tmp
[2024-11-29 14:05:35] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf?simply_static_page=9975
[2024-11-29 14:05:35] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf?simply_static_page=9975
[2024-11-29 14:05:35] [class-ss-url-fetcher.php:103] Filesize: 202744 bytes
[2024-11-29 14:05:35] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: font/ttf
[2024-11-29 14:05:35] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf
[2024-11-29 14:05:35] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\11TRD~1\AppData\Local\Temp/6749ca2f685c2-sLgeYg.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1732885543/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf
[2024-11-29 14:05:35] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-29 14:05:35] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-29 14:05:35] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-29 14:05:35] [class-ss-page.php:119] Checking Content Identical:c1b9fae262f42868c075ac865a8ab34920e20a2c===. Value: FALSE
[2024-11-29 14:05:35] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff
[2024-11-29 14:05:35] [class-ss-task.php:58] [PAGES STATUS] Remaining:25; Total: 636
[2024-11-29 14:05:35] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-29 14:05:35] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\11TRD~1\AppData\Local\Temp/6749ca2f7322f-TZgU5s.tmp
[2024-11-29 14:05:35] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff?simply_static_page=9976
[2024-11-29 14:05:35] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff?simply_static_page=9976
